period_id_mnth,item,sop_family,size,brand,color,line,linegroup,plant,quantity,cogs,revenue
2021-06-01,Item 06228,Popular Products,Medium,Snowflake,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,165.0,3078.900,4397.250
2021-06-01,Item 06228,Popular Products,Medium,Snowflake,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,960.0,17913.600,25584.000
2021-05-01,Item 06228,Popular Products,Medium,Snowflake,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,508.0,9479.280,13538.200
2022-01-01,Item 06228,Popular Products,Medium,Snowflake,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,2272.0,42395.520,60548.800
2021-11-01,Item 06228,Popular Products,Medium,Snowflake,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,14.0,261.240,373.100
2021-03-01,Item 06228,Popular Products,Medium,Snowflake,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,1920.0,35827.200,51168.000
2021-12-01,Item 06228,Popular Products,Medium,Snowflake,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,17.0,317.220,453.050
2021-11-01,Item 06228,Popular Products,Medium,Snowflake,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,9120.0,170179.200,243048.000
2021-04-01,Item 06228,Popular Products,Medium,Snowflake,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,6850.0,127821.000,182552.500
2021-02-01,Item 06228,Popular Products,Medium,Snowflake,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,2560.0,47769.600,68224.000
2022-01-01,Item 06228,Popular Products,Medium,Snowflake,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,17056.0,318264.960,454542.400
2021-01-01,Item 06228,Popular Products,Medium,Snowflake,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,27585.8,514751.028,735161.570
2021-10-01,Item 08944,Popular Products,Medium,Pine Top,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,18772.0,350285.520,500273.800
2021-02-01,Item 08944,Popular Products,Medium,Pine Top,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,18013.0,336122.580,480046.450
2021-09-01,Item 06228,Popular Products,Medium,Snowflake,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,50339.5,939335.070,1341547.675
2022-03-01,Item 08944,Popular Products,Medium,Pine Top,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,95.0,1772.700,2531.750
2021-03-01,Item 06228,Popular Products,Medium,Snowflake,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,14240.0,265718.400,379496.000
2021-07-01,Item 06228,Popular Products,Medium,Snowflake,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,165.0,3078.900,4397.250
2021-08-01,Item 06228,Popular Products,Medium,Snowflake,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,508.0,9479.280,13538.200
2021-07-01,Item 06228,Popular Products,Medium,Snowflake,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,45105.0,841659.300,1202048.250
2021-07-01,Item 08944,Popular Products,Medium,Pine Top,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,827.0,15431.820,22039.550
2021-08-01,Item 07721,Popular Products,Extra Large,Pine Top,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,24.0,567.840,811.200
2021-02-01,Item 12224,Popular Products,Small,Cave Creek,Black,P - 4 Small Black,Small Format Lines,Phoenix,42.0,535.080,764.400
2021-08-01,Item 12224,Popular Products,Small,Cave Creek,Black,P - 4 Small Black,Small Format Lines,Phoenix,34.0,433.160,618.800
2021-07-01,Item 07721,Popular Products,Extra Large,Pine Top,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,323.92,7663.9472,10948.4960
2021-06-01,Item 07721,Popular Products,Extra Large,Pine Top,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,361.0,8541.260,12201.800
2021-06-01,Item 12224,Popular Products,Small,Cave Creek,Black,P - 4 Small Black,Small Format Lines,Phoenix,150.0,1911.000,2730.000
2021-05-01,Item 07721,Popular Products,Extra Large,Pine Top,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,48.0,1135.680,1622.400
2021-08-01,Item 12224,Popular Products,Small,Cave Creek,Black,P - 4 Small Black,Small Format Lines,Phoenix,51.0,649.740,928.200
2021-03-01,Item 12224,Popular Products,Small,Cave Creek,Black,P - 4 Small Black,Small Format Lines,Phoenix,17.0,216.580,309.400
2021-06-01,Item 12224,Popular Products,Small,Cave Creek,Black,P - 4 Small Black,Small Format Lines,Phoenix,68.0,866.320,1237.600
2021-08-01,Item 07721,Popular Products,Extra Large,Pine Top,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,200.92,4753.7672,6791.0960
2021-02-01,Item 12224,Popular Products,Small,Cave Creek,Black,P - 4 Small Black,Small Format Lines,Phoenix,204.0,2598.960,3712.800
2021-08-01,Item 12224,Popular Products,Small,Cave Creek,Black,P - 4 Small Black,Small Format Lines,Phoenix,299.0,3809.260,5441.800
2021-09-01,Item 12224,Popular Products,Small,Cave Creek,Black,P - 4 Small Black,Small Format Lines,Phoenix,467.0,5949.580,8499.400
2021-09-01,Item 12224,Popular Products,Small,Cave Creek,Black,P - 4 Small Black,Small Format Lines,Phoenix,51.0,649.740,928.200
2021-04-01,Item 12224,Popular Products,Small,Cave Creek,Black,P - 4 Small Black,Small Format Lines,Phoenix,51.0,649.740,928.200
2021-01-01,Item 12224,Popular Products,Small,Cave Creek,Black,P - 4 Small Black,Small Format Lines,Phoenix,17.0,216.580,309.400
2022-02-01,Item 12224,Popular Products,Small,Cave Creek,Black,P - 4 Small Black,Small Format Lines,Phoenix,322.0,4102.280,5860.400
2022-02-01,Item 12575,Popular Products,Small,Pine Top,White,P - 5 Small White,Small Format Lines,Phoenix,160.0,2038.400,2912.000
2021-11-01,Item 12575,Popular Products,Small,Pine Top,White,P - 5 Small White,Small Format Lines,Phoenix,95.0,1210.300,1729.000
2021-10-01,Item 12575,Popular Products,Small,Pine Top,White,P - 5 Small White,Small Format Lines,Phoenix,183.0,2331.420,3330.600
2022-02-01,Item 12575,Popular Products,Small,Pine Top,White,P - 5 Small White,Small Format Lines,Phoenix,24.0,305.760,436.800
2021-11-01,Item 12575,Popular Products,Small,Pine Top,White,P - 5 Small White,Small Format Lines,Phoenix,24.0,305.760,436.800
2021-01-01,Item 12575,Popular Products,Small,Pine Top,White,P - 5 Small White,Small Format Lines,Phoenix,48.0,611.520,873.600
2021-02-01,Item 12575,Popular Products,Small,Pine Top,White,P - 5 Small White,Small Format Lines,Phoenix,48.0,611.520,873.600
2021-05-01,Item 12575,Popular Products,Small,Pine Top,White,P - 5 Small White,Small Format Lines,Phoenix,335.0,4267.900,6097.000
2021-04-01,Item 12575,Popular Products,Small,Pine Top,White,P - 5 Small White,Small Format Lines,Phoenix,311.0,3962.140,5660.200
2022-01-01,Item 12575,Popular Products,Small,Pine Top,White,P - 5 Small White,Small Format Lines,Phoenix,32.0,407.680,582.400
2021-12-01,Item 12575,Popular Products,Small,Pine Top,White,P - 5 Small White,Small Format Lines,Phoenix,96.0,1223.040,1747.200
2021-02-01,Item 12575,Popular Products,Small,Pine Top,White,P - 5 Small White,Small Format Lines,Phoenix,16.0,203.840,291.200
2021-08-01,Item 12575,Popular Products,Small,Pine Top,White,P - 5 Small White,Small Format Lines,Phoenix,239.0,3044.860,4349.800
2021-10-01,Item 12575,Popular Products,Small,Pine Top,White,P - 5 Small White,Small Format Lines,Phoenix,96.0,1223.040,1747.200
2022-03-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,320.0,6988.800,9984.000
2022-01-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,134.0,2926.560,4180.800
2021-09-01,Item 03367,Popular Products,Large,Private Label,White,A - 15 Large White,Large Format Lines,Atlanta,1458.0,31842.720,45489.600
2021-04-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,371.33,8109.8472,11585.4960
2021-03-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,60.0,1310.400,1872.000
2021-04-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,336.0,7338.240,10483.200
2021-05-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,228.0,4979.520,7113.600
2021-06-01,Item 03367,Popular Products,Large,Private Label,White,A - 15 Large White,Large Format Lines,Atlanta,3454.0,75435.360,107764.800
2021-11-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,180.0,3931.200,5616.000
2021-12-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,232.33,5074.0872,7248.6960
2021-10-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,444.33,9704.1672,13863.0960
2021-03-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,1563.0,34135.920,48765.600
2021-05-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,535.33,11691.6072,16702.2960
2021-01-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,952.33,20798.8872,29712.6960
2021-02-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,36.0,786.240,1123.200
2022-01-01,Item 03367,Popular Products,Large,Private Label,White,A - 15 Large White,Large Format Lines,Atlanta,3688.0,80545.920,115065.600
2021-06-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,611.17,13347.9528,19068.5040
2022-03-01,Item 03367,Popular Products,Large,Private Label,White,A - 15 Large White,Large Format Lines,Atlanta,6897.0,150630.480,215186.400
2021-03-01,Item 03367,Popular Products,Large,Private Label,White,A - 15 Large White,Large Format Lines,Atlanta,6091.0,133027.440,190039.200
2021-11-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,84.0,1834.560,2620.800
2022-03-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,2278.0,49751.520,71073.600
2021-10-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,264.0,5765.760,8236.800
2021-04-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,951.0,20769.840,29671.200
2021-10-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,4188.0,91465.920,130665.600
2022-02-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,588.0,12841.920,18345.600
2021-03-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,615.33,13438.8072,19198.2960
2022-02-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,344.0,7512.960,10732.800
2021-10-01,Item 03367,Popular Products,Large,Private Label,White,A - 15 Large White,Large Format Lines,Atlanta,2452.0,53551.680,76502.400
2021-11-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,3804.0,83079.360,118684.800
2021-12-01,Item 03367,Popular Products,Large,Private Label,White,A - 15 Large White,Large Format Lines,Atlanta,5783.0,126300.720,180429.600
2021-01-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,476.0,10395.840,14851.200
2022-02-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,120.0,2620.800,3744.000
2021-02-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,1.0,21.840,31.200
2022-01-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,2100.0,45864.000,65520.000
2021-11-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,2640.0,57657.600,82368.000
2021-07-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,74448.0,1625944.320,2322777.600
2022-02-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,120.0,2620.800,3744.000
2022-01-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,3480.0,76003.200,108576.000
2022-03-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,120.0,2620.800,3744.000
2022-01-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,2715.0,59295.600,84708.000
2022-03-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,840.0,18345.600,26208.000
2021-09-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,782.0,17078.880,24398.400
2022-03-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,35620.0,777940.800,1111344.000
2021-03-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,2.0,43.680,62.400
2022-01-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,3120.0,68140.800,97344.000
2022-02-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,44.58,973.6272,1390.8960
2021-10-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,11213.0,244891.920,349845.600
2022-01-01,Item 13908,Popular Products,Small,Snowflake,Black,P - 4 Small Black,Small Format Lines,Phoenix,15610.0,198871.400,284102.000
2021-07-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,1560.0,34070.400,48672.000
2022-03-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,27.58,602.3472,860.4960
2022-03-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,2160.0,47174.400,67392.000
2021-10-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,56.0,1223.040,1747.200
2021-04-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,823.0,17974.320,25677.600
2021-07-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,84.0,1834.560,2620.800
2021-04-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,2.0,43.680,62.400
2022-01-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,60.0,1310.400,1872.000
2022-01-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,3600.0,78624.000,112320.000
2021-11-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,828.0,18083.520,25833.600
2021-04-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,336.0,7338.240,10483.200
2021-02-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,4225.0,92274.000,131820.000
2021-08-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,9120.0,199180.800,284544.000
2021-12-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,9.83,214.6872,306.6960
2021-12-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,4173.0,91138.320,130197.600
2022-01-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,2400.0,52416.000,74880.000
2021-08-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,18949.0,413846.160,591208.800
2021-02-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,112.0,2446.080,3494.400
2022-03-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,3306.0,72203.040,103147.200
2021-07-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,5553.0,121277.520,173253.600
2022-03-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,1203.0,26273.520,37533.600
2021-03-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,7280.0,158995.200,227136.000
2022-01-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,924.0,20180.160,28828.800
2021-07-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,4560.0,99590.400,142272.000
2021-12-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,5575.0,121758.000,173940.000
2021-11-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,3.0,65.520,93.600
2021-05-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,6776.0,147987.840,211411.200
2021-11-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,11460.0,250286.400,357552.000
2021-02-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,4705.0,102757.200,146796.000
2022-03-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,5639.0,123155.760,175936.800
2021-12-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,120.0,2620.800,3744.000
2022-03-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,735.0,16052.400,22932.000
2021-04-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,7198.0,157204.320,224577.600
2021-08-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,120.0,2620.800,3744.000
2022-02-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,7724.0,168692.160,240988.800
2021-12-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,720.0,15724.800,22464.000
2021-07-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,10593.0,231351.120,330501.600
2021-10-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,180.0,3931.200,5616.000
2022-03-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,376.0,8211.840,11731.200
2021-05-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,361.0,7884.240,11263.200
2022-03-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,240.0,5241.600,7488.000
2021-07-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,5480.0,119683.200,170976.000
2021-10-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,20494.0,447588.960,639412.800
2022-02-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,1164.0,25421.760,36316.800
2021-02-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,207.83,4539.0072,6484.2960
2022-02-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,126.0,2751.840,3931.200
2021-11-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,14854.0,324411.360,463444.800
2022-01-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,6975.0,152334.000,217620.000
2022-01-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,1560.0,34070.400,48672.000
2021-12-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,840.0,18345.600,26208.000
2022-03-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,60.0,1310.400,1872.000
2021-09-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,28036.0,612306.240,874723.200
2021-09-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,473.0,10330.320,14757.600
2022-03-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,755.0,16489.200,23556.000
2021-10-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,884.0,19306.560,27580.800
2021-03-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,188.0,4105.920,5865.600
2021-04-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,112.0,2446.080,3494.400
2021-05-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,112.0,2446.080,3494.400
2021-02-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,5617.0,122675.280,175250.400
2021-07-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,11288.0,246529.920,352185.600
2021-10-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,6716.0,146677.440,209539.200
2021-07-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,20.58,449.4672,642.0960
2021-07-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,12664.0,276581.760,395116.800
2021-12-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,3120.0,68140.800,97344.000
2022-01-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,2542.0,55517.280,79310.400
2021-12-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,240.0,5241.600,7488.000
2021-04-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,188.0,4105.920,5865.600
2021-05-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,1655.0,36145.200,51636.000
2021-08-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,56.0,1223.040,1747.200
2021-06-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,13334.0,291214.560,416020.800
2021-05-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,6760.0,147638.400,210912.000
2021-02-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,3047.0,66546.480,95066.400
2021-03-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,1.0,21.840,31.200
2021-05-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,7274.0,158864.160,226948.800
2021-05-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,8.0,174.720,249.600
2022-03-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,1680.0,36691.200,52416.000
2021-05-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,1808.0,39486.720,56409.600
2021-05-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,13872.0,302964.480,432806.400
2021-05-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,4304.0,93999.360,134284.800
2022-03-01,Item 13908,Popular Products,Small,Snowflake,Black,P - 4 Small Black,Small Format Lines,Phoenix,14256.0,181621.440,259459.200
2021-06-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,15033.0,328320.720,469029.600
2021-06-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,5054.0,110379.360,157684.800
2021-05-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,6328.0,138203.520,197433.600
2021-09-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,9948.0,217264.320,310377.600
2021-01-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,1.0,21.840,31.200
2021-02-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,14612.9,319145.736,455922.480
2021-10-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,75.0,1638.000,2340.000
2021-01-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,371.0,8102.640,11575.200
2022-02-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,300.0,6552.000,9360.000
2021-01-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,34.5,753.480,1076.400
2021-08-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,735.0,16052.400,22932.000
2021-08-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,9772.0,213420.480,304886.400
2021-04-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,1302.0,28435.680,40622.400
2021-10-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,15.0,327.600,468.000
2021-07-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,496.0,10832.640,15475.200
2022-01-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,1440.0,31449.600,44928.000
2021-02-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,168.0,3669.120,5241.600
2021-11-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,4117.0,89915.280,128450.400
2021-06-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,16844.0,367872.960,525532.800
2022-01-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,5502.0,120163.680,171662.400
2022-02-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,3599.0,78602.160,112288.800
2021-03-01,Item 10461,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,509.0,11116.560,15880.800
