period_id_mnth,item,sop_family,size,brand,color,line,linegroup,plant,quantity,cogs,revenue
2021-10-01,Item 00383,Popular Products,Large,Private Label,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,48310.00000000000000000000000,1055090.4000000000000000000000000,1507272.0000000000000000000000000
2021-10-01,Item 00398,Popular Products,Extra Large,Pine Top,Black,A - 19 Ex Lrg Black,Ex. Lrg. Format Lines,Atlanta,126.0000000000000000000000,2981.160000000000000000000000,4258.800000000000000000000000
2021-10-01,Item 00562,Popular Products,Extra Large,Pine Top,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,7926.00000000000000000000000,187529.1600000000000000000000000,267898.8000000000000000000000000
2021-10-01,Item 00591,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,62466.50000000000000000000000,1364268.3600000000000000000000000,1948954.8000000000000000000000000
2021-10-01,Item 00660,Popular Products,Extra Large,Private Label,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,1753.00000000000000000000000,41475.9800000000000000000000000,59251.4000000000000000000000000
2021-10-01,Item 00760,Popular Products,Extra Large,Private Label,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,1463.00000000000000000000000,34614.5800000000000000000000000,49449.4000000000000000000000000
2021-10-01,Item 00830,Popular Products,Large,Private Label,Black,A - 14 Large Black,Large Format Lines,Atlanta,1360.00000000000000000000000,29702.4000000000000000000000000,42432.0000000000000000000000000
2021-10-01,Item 00863,Popular Products,Extra Large,Pine Top,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,5387.99999999999999994612000,127480.0799999999999987251992000,182114.3999999999999981788560000
2021-10-01,Item 01054,Popular Products,Extra Large,Pine Top,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,9639.50000000000000000000000,228070.5700000000000000000000000,325815.1000000000000000000000000
2021-10-01,Item 01117,Popular Products,Medium,Private Label,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,684.00000000000000000000000,12763.4400000000000000000000000,18228.6000000000000000000000000
2021-10-01,Item 01143,Popular Products,Medium,Pine Top,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,6447.00000000000000000000000,120301.0200000000000000000000000,171812.5500000000000000000000000
2021-10-01,Item 01214,Popular Products,Large,Pine Top,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,-4.00000000000000000000000,-87.3600000000000000000000000,-124.8000000000000000000000000
2021-10-01,Item 01235,Popular Products,Large,Cave Creek,White,A - 15 Large White,Large Format Lines,Atlanta,419.00000000000000000000000,9150.9600000000000000000000000,13072.8000000000000000000000000
2021-10-01,Item 01269,Popular Products,Medium,Snowflake,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,1280.00000000000000000000000,23884.8000000000000000000000000,34112.0000000000000000000000000
2021-10-01,Item 01411,Popular Products,Large,Cave Creek,Black,A - 14 Large Black,Large Format Lines,Atlanta,3332.00000000000000000000000,72770.8800000000000000000000000,103958.4000000000000000000000000
2021-10-01,Item 01460,Popular Products,Large,Private Label,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,478.00000000000000000000000,10439.5200000000000000000000000,14913.6000000000000000000000000
2021-10-01,Item 01474,Popular Products,Medium,Pine Top,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,66560.00000000000000000000000,1242009.6000000000000000000000000,1773824.0000000000000000000000000
2021-10-01,Item 01642,Popular Products,Large,Snowflake,Red,A - 11 Large Red,Large Format Lines,Atlanta,1964.00000000000000000000000,42893.7600000000000000000000000,61276.8000000000000000000000000
2021-10-01,Item 01667,Popular Products,Extra Large,Cave Creek,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,1120.00000000000000000000000,26499.2000000000000000000000000,37856.0000000000000000000000000
2021-10-01,Item 01822,Popular Products,Medium,Snowflake,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,36576.00000000000000000000000,682508.1600000000000000000000000,974750.4000000000000000000000000
2021-10-01,Item 01860,Popular Products,Medium,Private Label,White,P - 10 Medium White,Medium Format Lines,Phoenix,1685.00000000000000000000000,31442.1000000000000000000000000,44905.2500000000000000000000000
2021-10-01,Item 01965,Popular Products,Small,Private Label,Black,P - 4 Small Black,Small Format Lines,Phoenix,751.00000000000000000000000,9567.7400000000000000000000000,13668.2000000000000000000000000
2021-10-01,Item 01969,Popular Products,Large,Snowflake,Red,A - 11 Large Red,Large Format Lines,Atlanta,1493.50000000000000000000000,32618.0400000000000000000000000,46597.2000000000000000000000000
2021-10-01,Item 02000,Popular Products,Extra Large,Private Label,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,991.080000000000000000000000,23448.95280000000000000000000000,33498.50400000000000000000000000
2021-10-01,Item 02239,Popular Products,Medium,Snowflake,White,P - 10 Medium White,Medium Format Lines,Phoenix,19137.00000000000000000000000,357096.4200000000000000000000000,510001.0500000000000000000000000
2021-10-01,Item 02255,Popular Products,Extra Large,Snowflake,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,32032.579999999999999679674200,757890.84279999999999242109157200,1082701.20399999999998917298796000
2021-10-01,Item 02261,Popular Products,Extra Large,Snowflake,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,8647.00000000000000000000000,204588.0200000000000000000000000,292268.6000000000000000000000000
2021-10-01,Item 02345,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,62235.00000000000000000000000,1359212.4000000000000000000000000,1941732.0000000000000000000000000
2021-10-01,Item 02439,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,21932.00000000000000000000000,478994.8800000000000000000000000,684278.4000000000000000000000000
2021-10-01,Item 02450,Popular Products,Small,Snowflake,Yellow,P - 2 Small Yellow,Small Format Lines,Phoenix,59324.170000000000000000000000,755789.92580000000000000000000000,1079699.89400000000000000000000000
2021-10-01,Item 02711,Popular Products,Small,Snowflake,Blue,P - 3 Small Blue,Small Format Lines,Phoenix,408.00000000000000000000000,5197.9200000000000000000000000,7425.6000000000000000000000000
2021-10-01,Item 02736,Popular Products,Extra Large,Private Label,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,2448.00000000000000000000000,57919.6800000000000000000000000,82742.4000000000000000000000000
2021-10-01,Item 02782,Popular Products,Medium,Private Label,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,468.00000000000000000000000,8732.8800000000000000000000000,12472.2000000000000000000000000
2021-10-01,Item 02975,Popular Products,Large,Pine Top,Black,A - 14 Large Black,Large Format Lines,Atlanta,6296.170000000000000000000000,137508.35280000000000000000000000,196440.50400000000000000000000000
2021-10-01,Item 03005,Popular Products,Extra Large,Snowflake,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,5920.250000000000000000000000,140073.11500000000000000000000000,200104.45000000000000000000000000
2021-10-01,Item 03050,Popular Products,Small,Pine Top,Blue,P - 3 Small Blue,Small Format Lines,Phoenix,174.00000000000000000000000,2216.7600000000000000000000000,3166.8000000000000000000000000
2021-10-01,Item 03056,Popular Products,Small,Snowflake,Red,P - 1 Small Red,Small Format Lines,Phoenix,60290.00000000000000000000000,768094.6000000000000000000000000,1097278.0000000000000000000000000
2021-10-01,Item 03247,Popular Products,Medium,Private Label,White,P - 10 Medium White,Medium Format Lines,Phoenix,357.00000000000000000000000,6661.6200000000000000000000000,9514.0500000000000000000000000
2021-10-01,Item 03277,Popular Products,Small,Pine Top,Black,P - 4 Small Black,Small Format Lines,Phoenix,204.00000000000000000000000,2598.9600000000000000000000000,3712.8000000000000000000000000
2021-10-01,Item 03279,Popular Products,Extra Large,Snowflake,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,855.00000000000000000000000,20229.3000000000000000000000000,28899.0000000000000000000000000
2021-10-01,Item 03306,Popular Products,Extra Large,Pine Top,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,7786.00000000000000000000000,184216.7600000000000000000000000,263166.8000000000000000000000000
2021-10-01,Item 03367,Popular Products,Large,Private Label,White,A - 15 Large White,Large Format Lines,Atlanta,860.00000000000000000000000,18782.4000000000000000000000000,26832.0000000000000000000000000
2021-10-01,Item 03372,Popular Products,Medium,Cave Creek,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,3224.00000000000000003224000,60159.8400000000000006015984000,85919.6000000000000008591960000
2021-10-01,Item 03476,Popular Products,Medium,Cave Creek,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,4296.00000000000000000000000,80163.3600000000000000000000000,114488.4000000000000000000000000
2021-10-01,Item 03609,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,67961.00000000000000000000000,1484268.2400000000000000000000000,2120383.2000000000000000000000000
2021-10-01,Item 03617,Popular Products,Extra Large,Cave Creek,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,48.00000000000000000000000,1135.6800000000000000000000000,1622.4000000000000000000000000
2021-10-01,Item 03619,Popular Products,Small,Cave Creek,Red,P - 1 Small Red,Small Format Lines,Phoenix,2721.00000000000000000000000,34665.5400000000000000000000000,49522.2000000000000000000000000
2021-10-01,Item 03810,Popular Products,Medium,Cave Creek,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,274.00000000000000000000000,5112.8400000000000000000000000,7302.1000000000000000000000000
2021-10-01,Item 03843,Popular Products,Large,Snowflake,Black,A - 14 Large Black,Large Format Lines,Atlanta,47525.00000000000000000000000,1037946.0000000000000000000000000,1482780.0000000000000000000000000
2021-10-01,Item 04011,Popular Products,Small,Snowflake,Black,P - 4 Small Black,Small Format Lines,Phoenix,60.00000000000000000000000,764.4000000000000000000000000,1092.0000000000000000000000000
2021-10-01,Item 04270,Popular Products,Small,Pine Top,White,P - 5 Small White,Small Format Lines,Phoenix,120.00000000000000000000000,1528.8000000000000000000000000,2184.0000000000000000000000000
2021-10-01,Item 04326,Popular Products,Medium,Snowflake,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,596.00000000000000000000000,11121.3600000000000000000000000,15883.4000000000000000000000000
2021-10-01,Item 04474,Popular Products,Large,Pine Top,White,A - 15 Large White,Large Format Lines,Atlanta,3697.00000000000000000000000,80742.4800000000000000000000000,115346.4000000000000000000000000
2021-10-01,Item 04500,Popular Products,Medium,Private Label,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,58044.00000000000000000000000,1083101.0400000000000000000000000,1546872.6000000000000000000000000
2021-10-01,Item 04517,Popular Products,Medium,Snowflake,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,3657.330000000000000000000000,68245.77780000000000000000000000,97467.84450000000000000000000000
2021-10-01,Item 04522,Popular Products,Extra Large,Snowflake,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,288.920000000000000000000000,6835.84720000000000000000000000,9765.49600000000000000000000000
2021-10-01,Item 04529,Popular Products,Medium,Pine Top,White,P - 10 Medium White,Medium Format Lines,Phoenix,14570.00000000000000000000000,271876.2000000000000000000000000,388290.5000000000000000000000000
2021-10-01,Item 04627,Popular Products,Small,Pine Top,Yellow,P - 2 Small Yellow,Small Format Lines,Phoenix,17848.00000000000000000000000,227383.5200000000000000000000000,324833.6000000000000000000000000
2021-10-01,Item 04654,Popular Products,Small,Private Label,Black,P - 4 Small Black,Small Format Lines,Phoenix,447.00000000000000000000000,5694.7800000000000000000000000,8135.4000000000000000000000000
2021-10-01,Item 04678,Popular Products,Extra Large,Cave Creek,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,531.00000000000000000000000,12563.4600000000000000000000000,17947.8000000000000000000000000
2021-10-01,Item 04767,Popular Products,Large,Pine Top,Red,A - 11 Large Red,Large Format Lines,Atlanta,9557.00000000000000000000000,208724.8800000000000000000000000,298178.4000000000000000000000000
2021-10-01,Item 04785,Popular Products,Small,Snowflake,Yellow,P - 2 Small Yellow,Small Format Lines,Phoenix,16983.99999999999999983016000,216376.1599999999999978362384000,309108.7999999999999969089120000
2021-10-01,Item 04825,Popular Products,Large,Snowflake,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,90466.340000000000000000000000,1975784.86560000000000000000000000,2822549.80800000000000000000000000
2021-10-01,Item 04831,Popular Products,Medium,Private Label,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,202453.50000000000000000000000,3777782.3100000000000000000000000,5395385.7750000000000000000000000
2021-10-01,Item 04856,Popular Products,Large,Pine Top,White,A - 15 Large White,Large Format Lines,Atlanta,7485.00000000000000000000000,163472.4000000000000000000000000,233532.0000000000000000000000000
2021-10-01,Item 05008,Popular Products,Medium,Snowflake,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,730.00000000000000000000000,13621.8000000000000000000000000,19454.5000000000000000000000000
2021-10-01,Item 05157,Popular Products,Extra Large,Snowflake,Black,A - 19 Ex Lrg Black,Ex. Lrg. Format Lines,Atlanta,5792.00000000000000000000000,137038.7200000000000000000000000,195769.6000000000000000000000000
2021-10-01,Item 05179,Popular Products,Small,Private Label,Blue,P - 3 Small Blue,Small Format Lines,Phoenix,284.00000000000000000000000,3618.1600000000000000000000000,5168.8000000000000000000000000
2021-10-01,Item 05185,Popular Products,Small,Cave Creek,Blue,P - 3 Small Blue,Small Format Lines,Phoenix,159.00000000000000000000000,2025.6600000000000000000000000,2893.8000000000000000000000000
2021-10-01,Item 05197,Popular Products,Extra Large,Snowflake,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,13890.750000000000000000000000,328655.14500000000000000000000000,469507.35000000000000000000000000
2021-10-01,Item 05213,Popular Products,Extra Large,Cave Creek,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,1392.00000000000000000000000,32934.7200000000000000000000000,47049.6000000000000000000000000
2021-10-01,Item 05317,Popular Products,Small,Snowflake,Red,P - 1 Small Red,Small Format Lines,Phoenix,721.00000000000000000000000,9185.5400000000000000000000000,13122.2000000000000000000000000
2021-10-01,Item 05388,Popular Products,Large,Pine Top,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,736.00000000000000000000000,16074.2400000000000000000000000,22963.2000000000000000000000000
2021-10-01,Item 05465,Popular Products,Large,Snowflake,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,36351.00000000000000000000000,793905.8400000000000000000000000,1134151.2000000000000000000000000
2021-10-01,Item 05469,Popular Products,Large,Private Label,Black,A - 14 Large Black,Large Format Lines,Atlanta,333.00000000000000000000000,7272.7200000000000000000000000,10389.6000000000000000000000000
2021-10-01,Item 05480,Popular Products,Extra Large,Pine Top,Red,A - 16 Ex Lrg Red,Ex. Lrg. Format Lines,Atlanta,68.00000000000000000000000,1608.8800000000000000000000000,2298.4000000000000000000000000
2021-10-01,Item 05493,Popular Products,Medium,Cave Creek,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,2274.750000000000000000000000,42446.83500000000000000000000000,60622.08750000000000000000000000
2021-10-01,Item 05791,Popular Products,Large,Snowflake,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,22146.89999999999999977853100,483688.2959999999999951631170400,690983.2799999999999930901672000
2021-10-01,Item 05913,Popular Products,Large,Cave Creek,Black,A - 14 Large Black,Large Format Lines,Atlanta,35493.00000000000000000000000,775167.1200000000000000000000000,1107381.6000000000000000000000000
2021-10-01,Item 06000,Popular Products,Extra Large,Cave Creek,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,1074.170000000000000010741700,25414.86220000000000025414862200,36306.94600000000000036306946000
2021-10-01,Item 06094,Popular Products,Small,Pine Top,White,P - 5 Small White,Small Format Lines,Phoenix,252.00000000000000000000000,3210.4800000000000000000000000,4586.4000000000000000000000000
2021-10-01,Item 06129,Popular Products,Medium,Snowflake,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,109019.00000000000000000000000,2034294.5400000000000000000000000,2905356.3500000000000000000000000
2021-10-01,Item 06190,Popular Products,Small,Cave Creek,Red,P - 1 Small Red,Small Format Lines,Phoenix,4680.00000000000000000000000,59623.2000000000000000000000000,85176.0000000000000000000000000
2021-10-01,Item 06228,Popular Products,Medium,Snowflake,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,55303.00000000000000000000000,1031953.9800000000000000000000000,1473824.9500000000000000000000000
2021-10-01,Item 06436,Popular Products,Medium,Pine Top,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,67246.950000000000000000000000,1254828.08700000000000000000000000,1792131.21750000000000000000000000
2021-10-01,Item 06455,Popular Products,Large,Pine Top,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,8555.00000000000000008555000,186841.2000000000000018684120000,266916.0000000000000026691600000
2021-10-01,Item 06465,Popular Products,Extra Large,Snowflake,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,13851.330000000000000000000000,327722.46780000000000000000000000,468174.95400000000000000000000000
2021-10-01,Item 06519,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,32523.00000000000000000000000,710302.3200000000000000000000000,1014717.6000000000000000000000000
2021-10-01,Item 06524,Popular Products,Large,Pine Top,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,544.00000000000000000000000,11880.9600000000000000000000000,16972.8000000000000000000000000
2021-10-01,Item 06591,Popular Products,Extra Large,Cave Creek,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,152.00000000000000000000000,3596.3200000000000000000000000,5137.6000000000000000000000000
2021-10-01,Item 06605,Popular Products,Medium,Pine Top,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,782.00000000000000000000000,14592.1200000000000000000000000,20840.3000000000000000000000000
2021-10-01,Item 06700,Popular Products,Medium,Private Label,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,59623.00000000000000000000000,1112565.1800000000000000000000000,1588952.9500000000000000000000000
2021-10-01,Item 06771,Popular Products,Small,Pine Top,Red,P - 1 Small Red,Small Format Lines,Phoenix,6561.00000000000000000000000,83587.1400000000000000000000000,119410.2000000000000000000000000
2021-10-01,Item 06829,Popular Products,Large,Cave Creek,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,10566.00000000000000000000000,230761.4400000000000000000000000,329659.2000000000000000000000000
2021-10-01,Item 06998,Popular Products,Extra Large,Pine Top,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,168.00000000000000000000000,3974.8800000000000000000000000,5678.4000000000000000000000000
2021-10-01,Item 07000,Popular Products,Extra Large,Snowflake,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,203.00000000000000000000000,4802.9800000000000000000000000,6861.4000000000000000000000000
2021-10-01,Item 07011,Popular Products,Medium,Snowflake,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,357.00000000000000000000000,6661.6200000000000000000000000,9514.0500000000000000000000000
2021-10-01,Item 07069,Popular Products,Large,Pine Top,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,7089.00000000000000000000000,154823.7600000000000000000000000,221176.8000000000000000000000000
2021-10-01,Item 07111,Popular Products,Extra Large,Pine Top,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,14422.00000000000000000000000,341224.5200000000000000000000000,487463.6000000000000000000000000
2021-10-01,Item 07149,Popular Products,Extra Large,Pine Top,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,0.130000000000000000000000,3.07580000000000000000000000,4.39400000000000000000000000
2021-10-01,Item 07218,Popular Products,Small,Cave Creek,Black,P - 4 Small Black,Small Format Lines,Phoenix,5327.00000000000000000000000,67865.9800000000000000000000000,96951.4000000000000000000000000
2021-10-01,Item 07721,Popular Products,Extra Large,Pine Top,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,161.00000000000000000000000,3809.2600000000000000000000000,5441.8000000000000000000000000
2021-10-01,Item 07729,Popular Products,Extra Large,Snowflake,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,17225.99999999999999982774000,407567.1599999999999959243284000,582238.7999999999999941776120000
2021-10-01,Item 07733,Popular Products,Extra Large,Private Label,Black,A - 19 Ex Lrg Black,Ex. Lrg. Format Lines,Atlanta,1965.00000000000000000000000,46491.9000000000000000000000000,66417.0000000000000000000000000
2021-10-01,Item 07762,Popular Products,Large,Private Label,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,99.00000000000000000000000,2162.1600000000000000000000000,3088.8000000000000000000000000
2021-10-01,Item 07778,Popular Products,Medium,Pine Top,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,11399.829999999999999886001700,212720.82779999999999787279172200,303805.46949999999999696194530500
2021-10-01,Item 07782,Popular Products,Medium,Pine Top,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,4188.830000000000000000000000,78163.56780000000000000000000000,111632.31950000000000000000000000
2021-10-01,Item 07895,Popular Products,Extra Large,Snowflake,Black,A - 19 Ex Lrg Black,Ex. Lrg. Format Lines,Atlanta,5474.00000000000000000000000,129514.8400000000000000000000000,185021.2000000000000000000000000
2021-10-01,Item 07946,Popular Products,Small,Pine Top,Blue,P - 3 Small Blue,Small Format Lines,Phoenix,449.00000000000000000000000,5720.2600000000000000000000000,8171.8000000000000000000000000
2021-10-01,Item 07947,Popular Products,Large,Cave Creek,Yellow,A - 12 Large Yellow,Large Format Lines,Atlanta,565.00000000000000000000000,12339.6000000000000000000000000,17628.0000000000000000000000000
2021-10-01,Item 08042,Popular Products,Medium,Private Label,Black,P - 9 Medium Black,Medium Format Lines,Phoenix,1847.250000000000000000000000,34469.68500000000000000000000000,49229.21250000000000000000000000
2021-10-01,Item 08046,Popular Products,Medium,Private Label,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,1020.00000000000000000000000,19033.2000000000000000000000000,27183.0000000000000000000000000
2021-10-01,Item 08047,Popular Products,Large,Cave Creek,Black,A - 14 Large Black,Large Format Lines,Atlanta,14176.99999999999999985823000,309625.6799999999999969037432000,442322.3999999999999955767760000
2021-10-01,Item 08050,Popular Products,Large,Pine Top,White,A - 15 Large White,Large Format Lines,Atlanta,46225.00000000000000000000000,1009554.0000000000000000000000000,1442220.0000000000000000000000000
2021-10-01,Item 08108,Popular Products,Extra Large,Pine Top,White,A - 20 Ex Lrg White,Ex. Lrg. Format Lines,Atlanta,44.00000000000000000000000,1041.0400000000000000000000000,1487.2000000000000000000000000
2021-10-01,Item 08132,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,20344.00000000000000000000000,444312.9600000000000000000000000,634732.8000000000000000000000000
2021-10-01,Item 08135,Popular Products,Medium,Pine Top,White,P - 10 Medium White,Medium Format Lines,Phoenix,325.00000000000000000000000,6064.5000000000000000000000000,8661.2500000000000000000000000
2021-10-01,Item 08229,Popular Products,Large,Snowflake,Red,A - 11 Large Red,Large Format Lines,Atlanta,80326.00000000000000000000000,1754319.8400000000000000000000000,2506171.2000000000000000000000000
2021-10-01,Item 08234,Popular Products,Medium,Cave Creek,Red,P - 6 Medium Red,Medium Format Lines,Phoenix,918.00000000000000000000000,17129.8800000000000000000000000,24464.7000000000000000000000000
2021-10-01,Item 08314,Popular Products,Large,Pine Top,White,A - 15 Large White,Large Format Lines,Atlanta,350.00000000000000000000000,7644.0000000000000000000000000,10920.0000000000000000000000000
2021-10-01,Item 08337,Popular Products,Large,Private Label,Red,A - 11 Large Red,Large Format Lines,Atlanta,1412.00000000000000000000000,30838.0800000000000000000000000,44054.4000000000000000000000000
2021-10-01,Item 08399,Popular Products,Large,Snowflake,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,960.00000000000000000000000,20966.4000000000000000000000000,29952.0000000000000000000000000
2021-10-01,Item 08470,Popular Products,Small,Private Label,White,P - 5 Small White,Small Format Lines,Phoenix,60.00000000000000000000000,764.4000000000000000000000000,1092.0000000000000000000000000
2021-10-01,Item 08497,Popular Products,Small,Pine Top,White,P - 5 Small White,Small Format Lines,Phoenix,-9.00000000000000000000000,-114.6600000000000000000000000,-163.8000000000000000000000000
2021-10-01,Item 08499,Popular Products,Large,Private Label,Red,A - 11 Large Red,Large Format Lines,Atlanta,2368.250000000000000000000000,51722.58000000000000000000000000,73889.40000000000000000000000000
2021-10-01,Item 08512,Popular Products,Large,Private Label,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,4364.00000000000000000000000,95309.7600000000000000000000000,136156.8000000000000000000000000
2021-10-01,Item 08514,Popular Products,Medium,Cave Creek,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,738.50000000000000000000000,13780.4100000000000000000000000,19681.0250000000000000000000000
2021-10-01,Item 08576,Popular Products,Extra Large,Pine Top,Blue,A - 18 Ex Lrg Blue,Ex. Lrg. Format Lines,Atlanta,4223.00000000000000000000000,99916.1800000000000000000000000,142737.4000000000000000000000000
2021-10-01,Item 08599,Popular Products,Medium,Pine Top,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,19513.00000000000000000000000,364112.5800000000000000000000000,520021.4500000000000000000000000
2021-10-01,Item 08684,Popular Products,Medium,Cave Creek,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,3532.00000000000000000000000,65907.1200000000000000000000000,94127.8000000000000000000000000
2021-10-01,Item 08705,Popular Products,Extra Large,Pine Top,Yellow,A - 17 Ex Lrg Yellow,Ex. Lrg. Format Lines,Atlanta,208.00000000000000000000000,4921.2800000000000000000000000,7030.4000000000000000000000000
2021-10-01,Item 08938,Popular Products,Large,Private Label,White,A - 15 Large White,Large Format Lines,Atlanta,272.00000000000000000000000,5940.4800000000000000000000000,8486.4000000000000000000000000
2021-10-01,Item 08941,Popular Products,Small,Pine Top,Red,P - 1 Small Red,Small Format Lines,Phoenix,408.00000000000000000000000,5197.9200000000000000000000000,7425.6000000000000000000000000
2021-10-01,Item 08944,Popular Products,Medium,Pine Top,Blue,P - 8 Medium Blue,Medium Format Lines,Phoenix,15160.00000000000000000000000,282885.6000000000000000000000000,404014.0000000000000000000000000
2021-10-01,Item 09010,Popular Products,Large,Snowflake,White,A - 15 Large White,Large Format Lines,Atlanta,55059.00000000000000000000000,1202488.5600000000000000000000000,1717840.8000000000000000000000000
2021-10-01,Item 09041,Popular Products,Medium,Cave Creek,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,85.00000000000000000000000,1586.1000000000000000000000000,2265.2500000000000000000000000
2021-10-01,Item 09087,Popular Products,Large,Snowflake,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,1679.99999999999999998320000,36691.1999999999999996330880000,52415.9999999999999994758400000
2021-10-01,Item 09213,Popular Products,Medium,Private Label,Yellow,P - 7 Medium Yellow,Medium Format Lines,Phoenix,5040.00000000000000000000000,94046.4000000000000000000000000,134316.0000000000000000000000000
2021-10-01,Item 09504,Popular Products,Large,Pine Top,Blue,A - 13 Large Blue,Large Format Lines,Atlanta,94337.450000000000000000000000,2060329.90800000000000000000000000,2943328.44000000000000000000000000
2021-10-01,Item 09604,Popular Products,Extra Large,Pine Top,Black,A - 19 Ex Lrg Black,Ex. Lrg. Format Lines,Atlanta,196.00000000000000000000000,4637.3600000000000000000000000,6624.8000000000000000000000000
2021-10-01,Item 09630,Popular Products,Large,Pine Top,Black,A - 14 Large Black,Large Format Lines,Atlanta,7937.00000000000000000000000,173344.0800000000000000000000000,247634.4000000000000000000000000
